external_id,source,name,category,equipment_json,primary_muscles_json,secondary_muscles_json,gif_rel_path,axes_json
LWuA3aZ,ExerciseDB,barbell standing reverse grip curl,arms_upper,"[""barbell""]","[""biceps""]","[""forearms""]",gif/LWuA3aZ.gif,"{""category"":""arms_upper"",""equipment"":[""barbell""],""muscles"":[""biceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
TiaZTxx,ExerciseDB,dumbbell seated curl,arms_upper,"[""dumbbell""]","[""biceps""]","[""forearms""]",gif/TiaZTxx.gif,"{""category"":""arms_upper"",""equipment"":[""dumbbell""],""muscles"":[""biceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
c9MnDRp,ExerciseDB,dumbbell raise,shoulders,"[""dumbbell""]","[""deltoids""]","[""trapezius"",""rhomboids""]",gif/c9MnDRp.gif,"{""category"":""shoulders"",""equipment"":[""dumbbell""],""muscles"":[""deltoids""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""shoulders_other_external""}"
PsVS1QP,ExerciseDB,medicine ball catch and overhead throw,back,"[""ball""]","[""latissimus_dorsi""]","[""shoulders"",""abdominals""]",gif/PsVS1QP.gif,"{""category"":""back"",""equipment"":[""ball""],""muscles"":[""latissimus_dorsi""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""pull"",""engine_key"":""back_pull_external""}"
P9GFBME,ExerciseDB,spider crawl push up,legs_upper,"[""bodyweight""]","[""gluteus""]","[""abdominals"",""chest"",""shoulders""]",gif/P9GFBME.gif,"{""category"":""legs_upper"",""equipment"":[""bodyweight""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""push"",""engine_key"":""legs_upper_push_bodyweight""}"
W6PxUkg,ExerciseDB,dumbbell kickback,arms_upper,"[""dumbbell""]","[""triceps""]","[""shoulders""]",gif/W6PxUkg.gif,"{""category"":""arms_upper"",""equipment"":[""dumbbell""],""muscles"":[""triceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""arms_upper_other_external""}"
lHeUULr,ExerciseDB,band straight back stiff leg deadlift,legs_upper,"[""band""]","[""gluteus""]","[""hamstrings"",""lower_back""]",gif/lHeUULr.gif,"{""category"":""legs_upper"",""equipment"":[""band""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""elastic"",""movement_pattern"":""hinge"",""engine_key"":""legs_upper_hinge_elastic""}"
S9zHIvU,ExerciseDB,barbell rear delt row,shoulders,"[""barbell""]","[""deltoids""]","[""trapezius"",""rhomboids"",""biceps""]",gif/S9zHIvU.gif,"{""category"":""shoulders"",""equipment"":[""barbell""],""muscles"":[""deltoids""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""pull"",""engine_key"":""shoulders_pull_external""}"
tnaj0mT,ExerciseDB,swing 360,conditioning,"[""bodyweight""]","[""cardiovascular""]","[""shoulders"",""abdominals""]",gif/tnaj0mT.gif,"{""category"":""conditioning"",""equipment"":[""bodyweight""],""muscles"":[""cardiovascular""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""conditioning_other_bodyweight""}"
T2mxWqc,ExerciseDB,chin-up,back,"[""bodyweight""]","[""latissimus_dorsi""]","[""biceps"",""forearms""]",gif/T2mxWqc.gif,"{""category"":""back"",""equipment"":[""bodyweight""],""muscles"":[""latissimus_dorsi""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""back_other_bodyweight""}"
gH5fRsC,ExerciseDB,dumbbell seated alternate front raise,shoulders,"[""dumbbell""]","[""deltoids""]","[""trapezius"",""biceps""]",gif/gH5fRsC.gif,"{""category"":""shoulders"",""equipment"":[""dumbbell""],""muscles"":[""deltoids""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""shoulders_other_external""}"
AR0ig3o,ExerciseDB,flexion leg sit up (bent knee),core,"[""bodyweight""]","[""abdominals""]","[""hip_flexors""]",gif/AR0ig3o.gif,"{""category"":""core"",""equipment"":[""bodyweight""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""core_other_bodyweight""}"
eXFXCY0,ExerciseDB,lever seated crunch v. 2,core,"[""machine""]","[""abdominals""]","[""obliques"",""hip_flexors""]",gif/eXFXCY0.gif,"{""category"":""core"",""equipment"":[""machine""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""core_other_external""}"
s999Hdo,ExerciseDB,dumbbell one arm seated bicep curl on exercise ball,arms_upper,"[""dumbbell""]","[""biceps""]","[""forearms""]",gif/s999Hdo.gif,"{""category"":""arms_upper"",""equipment"":[""dumbbell""],""muscles"":[""biceps""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
wpbD28t,ExerciseDB,side push-up,arms_upper,"[""bodyweight""]","[""triceps""]","[""shoulders"",""chest"",""abdominals""]",gif/wpbD28t.gif,"{""category"":""arms_upper"",""equipment"":[""bodyweight""],""muscles"":[""triceps""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""push"",""engine_key"":""arms_upper_push_bodyweight""}"
V4ryaZa,ExerciseDB,ez barbell close-grip curl,arms_upper,"[""barbell""]","[""biceps""]","[""forearms""]",gif/V4ryaZa.gif,"{""category"":""arms_upper"",""equipment"":[""barbell""],""muscles"":[""biceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
lCKm4Rs,ExerciseDB,exercise ball prone leg raise,back,"[""ball""]","[""spine""]","[""abdominals"",""gluteus""]",gif/lCKm4Rs.gif,"{""category"":""back"",""equipment"":[""ball""],""muscles"":[""spine""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""back_other_external""}"
7w6i0vE,ExerciseDB,kettlebell alternating press on floor,chest,"[""kettlebell""]","[""pectorals""]","[""shoulders"",""triceps""]",gif/7w6i0vE.gif,"{""category"":""chest"",""equipment"":[""kettlebell""],""muscles"":[""pectorals""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""push"",""engine_key"":""chest_push_external""}"
nnmCTLN,ExerciseDB,lever kneeling leg curl,legs_upper,"[""machine""]","[""hamstrings""]","[""gluteus""]",gif/nnmCTLN.gif,"{""category"":""legs_upper"",""equipment"":[""machine""],""muscles"":[""hamstrings""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""legs_upper_isolation_external""}"
yT9tk17,ExerciseDB,twisted leg raise (female),core,"[""bodyweight""]","[""abdominals""]","[""obliques"",""hip_flexors""]",gif/yT9tk17.gif,"{""category"":""core"",""equipment"":[""bodyweight""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""core_other_bodyweight""}"
2Pya1cP,ExerciseDB,cable decline press,chest,"[""cable""]","[""pectorals""]","[""triceps"",""shoulders""]",gif/2Pya1cP.gif,"{""category"":""chest"",""equipment"":[""cable""],""muscles"":[""pectorals""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""push"",""engine_key"":""chest_push_external""}"
UDlhcO8,ExerciseDB,barbell upright row,shoulders,"[""barbell""]","[""deltoids""]","[""trapezius"",""biceps""]",gif/UDlhcO8.gif,"{""category"":""shoulders"",""equipment"":[""barbell""],""muscles"":[""deltoids""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""pull"",""engine_key"":""shoulders_pull_external""}"
n5cWCsI,ExerciseDB,dumbbell one arm lateral raise,shoulders,"[""dumbbell""]","[""deltoids""]","[""trapezius"",""triceps""]",gif/n5cWCsI.gif,"{""category"":""shoulders"",""equipment"":[""dumbbell""],""muscles"":[""deltoids""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""shoulders_other_external""}"
QfAKy1G,ExerciseDB,dumbbell cuban press,shoulders,"[""dumbbell""]","[""deltoids""]","[""triceps"",""upper_back""]",gif/QfAKy1G.gif,"{""category"":""shoulders"",""equipment"":[""dumbbell""],""muscles"":[""deltoids""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""push"",""engine_key"":""shoulders_push_external""}"
11wrviz,ExerciseDB,isometric wipers,chest,"[""bodyweight""]","[""pectorals""]","[""shoulders"",""triceps"",""abdominals""]",gif/11wrviz.gif,"{""category"":""chest"",""equipment"":[""bodyweight""],""muscles"":[""pectorals""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""chest_other_bodyweight""}"
B3Rxp6L,ExerciseDB,dumbbell incline breeding,chest,"[""dumbbell""]","[""pectorals""]","[""shoulders"",""triceps""]",gif/B3Rxp6L.gif,"{""category"":""chest"",""equipment"":[""dumbbell""],""muscles"":[""pectorals""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""chest_other_external""}"
faHKVkK,ExerciseDB,barbell standing wide grip biceps curl,arms_upper,"[""barbell""]","[""biceps""]","[""forearms""]",gif/faHKVkK.gif,"{""category"":""arms_upper"",""equipment"":[""barbell""],""muscles"":[""biceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
oR7O9LW,ExerciseDB,barbell squat (on knees),legs_upper,"[""barbell""]","[""quadriceps""]","[""gluteus"",""hamstrings"",""gastrocnemius""]",gif/oR7O9LW.gif,"{""category"":""legs_upper"",""equipment"":[""barbell""],""muscles"":[""quadriceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""squat"",""engine_key"":""legs_upper_squat_external""}"
SJAA2IQ,ExerciseDB,barbell palms up wrist curl over a bench,arms_lower,"[""barbell""]","[""forearms""]","[""biceps"",""shoulders""]",gif/SJAA2IQ.gif,"{""category"":""arms_lower"",""equipment"":[""barbell""],""muscles"":[""forearms""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_lower_isolation_external""}"
nFUwqG6,ExerciseDB,smith rear delt row,shoulders,"[""machine""]","[""deltoids""]","[""trapezius"",""rhomboids"",""biceps""]",gif/nFUwqG6.gif,"{""category"":""shoulders"",""equipment"":[""machine""],""muscles"":[""deltoids""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""pull"",""engine_key"":""shoulders_pull_external""}"
s34Y4LR,ExerciseDB,weighted seated twist (on stability ball),core,"[""weighted""]","[""abdominals""]","[""obliques"",""lower_back""]",gif/s34Y4LR.gif,"{""category"":""core"",""equipment"":[""weighted""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""core_other_external""}"
bZGHsAZ,ExerciseDB,inverted row,back,"[""bodyweight""]","[""upper_back""]","[""biceps"",""forearms""]",gif/bZGHsAZ.gif,"{""category"":""back"",""equipment"":[""bodyweight""],""muscles"":[""upper_back""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""pull"",""engine_key"":""back_pull_bodyweight""}"
vAwm6rK,ExerciseDB,cable press on exercise ball,chest,"[""cable""]","[""pectorals""]","[""shoulders"",""triceps""]",gif/vAwm6rK.gif,"{""category"":""chest"",""equipment"":[""cable""],""muscles"":[""pectorals""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""push"",""engine_key"":""chest_push_external""}"
OTgkHwR,ExerciseDB,dumbbell decline triceps extension,arms_upper,"[""dumbbell""]","[""triceps""]","[""shoulders""]",gif/OTgkHwR.gif,"{""category"":""arms_upper"",""equipment"":[""dumbbell""],""muscles"":[""triceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
otqIxU4,ExerciseDB,cable lying bicep curl,arms_upper,"[""cable""]","[""biceps""]","[""forearms""]",gif/otqIxU4.gif,"{""category"":""arms_upper"",""equipment"":[""cable""],""muscles"":[""biceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
d960PgE,ExerciseDB,barbell seated good morning,legs_upper,"[""barbell""]","[""gluteus""]","[""hamstrings"",""lower_back""]",gif/d960PgE.gif,"{""category"":""legs_upper"",""equipment"":[""barbell""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""legs_upper_other_external""}"
GWoKnIm,ExerciseDB,weighted cossack squats (male),legs_upper,"[""weighted""]","[""gluteus""]","[""quadriceps"",""hamstrings"",""gastrocnemius""]",gif/GWoKnIm.gif,"{""category"":""legs_upper"",""equipment"":[""weighted""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""squat"",""engine_key"":""legs_upper_squat_external""}"
eOG0r6v,ExerciseDB,cable reverse curl,arms_upper,"[""cable""]","[""biceps""]","[""forearms""]",gif/eOG0r6v.gif,"{""category"":""arms_upper"",""equipment"":[""cable""],""muscles"":[""biceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
dzz6BiV,ExerciseDB,smith sumo squat,legs_upper,"[""machine""]","[""gluteus""]","[""quadriceps"",""hamstrings"",""gastrocnemius""]",gif/dzz6BiV.gif,"{""category"":""legs_upper"",""equipment"":[""machine""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""squat"",""engine_key"":""legs_upper_squat_external""}"
U5INZY6,ExerciseDB,cable one arm pulldown,back,"[""cable""]","[""latissimus_dorsi""]","[""biceps"",""forearms""]",gif/U5INZY6.gif,"{""category"":""back"",""equipment"":[""cable""],""muscles"":[""latissimus_dorsi""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""pull"",""engine_key"":""back_pull_external""}"
ae9UoXQ,ExerciseDB,dumbbell incline curl,arms_upper,"[""dumbbell""]","[""biceps""]","[""forearms""]",gif/ae9UoXQ.gif,"{""category"":""arms_upper"",""equipment"":[""dumbbell""],""muscles"":[""biceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
y5U5B9Y,ExerciseDB,dumbbell zottman preacher curl,arms_upper,"[""dumbbell""]","[""biceps""]","[""forearms""]",gif/y5U5B9Y.gif,"{""category"":""arms_upper"",""equipment"":[""dumbbell""],""muscles"":[""biceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
VedGSby,ExerciseDB,assisted prone hamstring,legs_upper,"[""assisted""]","[""hamstrings""]","[""gluteus"",""lower_back""]",gif/VedGSby.gif,"{""category"":""legs_upper"",""equipment"":[""assisted""],""muscles"":[""hamstrings""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""legs_upper_other_external""}"
pQ0Mx1Z,ExerciseDB,flag,core,"[""bodyweight""]","[""abdominals""]","[""obliques"",""shoulders""]",gif/pQ0Mx1Z.gif,"{""category"":""core"",""equipment"":[""bodyweight""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""core_other_bodyweight""}"
AX1kB0o,ExerciseDB,twist hip lift,legs_upper,"[""bodyweight""]","[""gluteus""]","[""obliques"",""hamstrings""]",gif/AX1kB0o.gif,"{""category"":""legs_upper"",""equipment"":[""bodyweight""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""legs_upper_other_bodyweight""}"
1xHyxys,ExerciseDB,cable high pulley overhead tricep extension,arms_upper,"[""cable""]","[""triceps""]","[""shoulders""]",gif/1xHyxys.gif,"{""category"":""arms_upper"",""equipment"":[""cable""],""muscles"":[""triceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""pull"",""engine_key"":""arms_upper_pull_external""}"
OVIKwsd,ExerciseDB,dumbbell incline triceps extension,arms_upper,"[""dumbbell""]","[""triceps""]","[""shoulders""]",gif/OVIKwsd.gif,"{""category"":""arms_upper"",""equipment"":[""dumbbell""],""muscles"":[""triceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
YwnI4ja,ExerciseDB,cable standing inner curl,arms_upper,"[""cable""]","[""biceps""]","[""forearms""]",gif/YwnI4ja.gif,"{""category"":""arms_upper"",""equipment"":[""cable""],""muscles"":[""biceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
rseLfH3,ExerciseDB,kettlebell extended range one arm press on floor,chest,"[""kettlebell""]","[""pectorals""]","[""triceps"",""shoulders""]",gif/rseLfH3.gif,"{""category"":""chest"",""equipment"":[""kettlebell""],""muscles"":[""pectorals""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""push"",""engine_key"":""chest_push_external""}"
W31mMjd,ExerciseDB,barbell side split squat,legs_upper,"[""barbell""]","[""quadriceps""]","[""gluteus"",""hamstrings"",""gastrocnemius""]",gif/W31mMjd.gif,"{""category"":""legs_upper"",""equipment"":[""barbell""],""muscles"":[""quadriceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""squat"",""engine_key"":""legs_upper_squat_external""}"
jFtipLl,ExerciseDB,smith squat,legs_upper,"[""machine""]","[""gluteus""]","[""quadriceps"",""hamstrings"",""gastrocnemius""]",gif/jFtipLl.gif,"{""category"":""legs_upper"",""equipment"":[""machine""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""squat"",""engine_key"":""legs_upper_squat_external""}"
PrQbjvB,ExerciseDB,push to run,conditioning,"[""bodyweight""]","[""cardiovascular""]","[""quadriceps"",""hamstrings"",""gastrocnemius""]",gif/PrQbjvB.gif,"{""category"":""conditioning"",""equipment"":[""bodyweight""],""muscles"":[""cardiovascular""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""push"",""engine_key"":""conditioning_push_bodyweight""}"
LLNh6q5,ExerciseDB,dumbbell incline one arm fly on exercise ball,chest,"[""dumbbell""]","[""pectorals""]","[""shoulders""]",gif/LLNh6q5.gif,"{""category"":""chest"",""equipment"":[""dumbbell""],""muscles"":[""pectorals""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""chest_other_external""}"
yCvYdi7,ExerciseDB,kettlebell one arm military press to the side,shoulders,"[""kettlebell""]","[""deltoids""]","[""triceps"",""abdominals""]",gif/yCvYdi7.gif,"{""category"":""shoulders"",""equipment"":[""kettlebell""],""muscles"":[""deltoids""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""push"",""engine_key"":""shoulders_push_external""}"
uTv34oq,ExerciseDB,bodyweight standing row (with towel),back,"[""bodyweight""]","[""upper_back""]","[""biceps"",""shoulders""]",gif/uTv34oq.gif,"{""category"":""back"",""equipment"":[""bodyweight""],""muscles"":[""upper_back""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""pull"",""engine_key"":""back_pull_bodyweight""}"
X6ytgYZ,ExerciseDB,dumbbell side plank with rear fly,back,"[""dumbbell""]","[""upper_back""]","[""shoulders"",""abdominals""]",gif/X6ytgYZ.gif,"{""category"":""back"",""equipment"":[""dumbbell""],""muscles"":[""upper_back""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""back_other_external""}"
w4dLzSx,ExerciseDB,cable one arm decline chest fly,chest,"[""cable""]","[""pectorals""]","[""shoulders"",""triceps""]",gif/w4dLzSx.gif,"{""category"":""chest"",""equipment"":[""cable""],""muscles"":[""pectorals""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""chest_other_external""}"
Hx1WC8I,ExerciseDB,cable incline triceps extension,arms_upper,"[""cable""]","[""triceps""]","[""shoulders""]",gif/Hx1WC8I.gif,"{""category"":""arms_upper"",""equipment"":[""cable""],""muscles"":[""triceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
BCGQ6J5,ExerciseDB,cable close grip curl,arms_upper,"[""cable""]","[""biceps""]","[""forearms""]",gif/BCGQ6J5.gif,"{""category"":""arms_upper"",""equipment"":[""cable""],""muscles"":[""biceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
GKEH6jj,ExerciseDB,cable one arm incline press,chest,"[""cable""]","[""pectorals""]","[""deltoids"",""triceps""]",gif/GKEH6jj.gif,"{""category"":""chest"",""equipment"":[""cable""],""muscles"":[""pectorals""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""push"",""engine_key"":""chest_push_external""}"
dG5Smob,ExerciseDB,snatch pull,legs_upper,"[""barbell""]","[""quadriceps""]","[""hamstrings"",""gluteus"",""gastrocnemius""]",gif/dG5Smob.gif,"{""category"":""legs_upper"",""equipment"":[""barbell""],""muscles"":[""quadriceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""pull"",""engine_key"":""legs_upper_pull_external""}"
